iter	Logloss
505	0.0610073835
506	0.06094157468
507	0.06075777642
508	0.06060167743
509	0.06056236351
510	0.0604671606
511	0.06040895447
512	0.06028550198
513	0.0602545448
514	0.06016659405
515	0.06008577041
516	0.06002521574
517	0.0599338597
518	0.05986486979
519	0.05978922281
520	0.05966982434
521	0.059571416
522	0.05946560166
523	0.05933958933
524	0.05922772526
525	0.05911453509
526	0.0590223152
527	0.05885922685
528	0.05876501569
529	0.05873028133
530	0.05863522159
531	0.05851045949
532	0.0584209594
533	0.05835375048
534	0.0582424231
535	0.05819483601
536	0.05806430609
537	0.05792068085
538	0.05783958395
539	0.05777631297
540	0.05769868873
541	0.05764766926
542	0.05757831031
543	0.05747359491
544	0.05737837624
545	0.05730913106
546	0.05723635865
547	0.05713278475
548	0.05706211791
549	0.05696128638
550	0.05689345041
551	0.05681857885
552	0.05676381043
553	0.05668330532
554	0.05661625976
555	0.05657782161
556	0.05654960354
557	0.05647587872
558	0.05638845649
559	0.056319135
560	0.056292361
561	0.05619021768
562	0.05610912938
563	0.05603513857
564	0.05596958509
565	0.05587449869
566	0.05581862344
567	0.05577224876
568	0.05570844847
569	0.05555902401
570	0.05548032879
571	0.05535158892
572	0.05529216918
573	0.05527987385
574	0.05523387892
575	0.05521311633
576	0.0551471434
577	0.05502463434
578	0.05492144351
579	0.05480307387
580	0.05466381646
581	0.05458799363
582	0.054493731
583	0.0544485394
584	0.0543263385
585	0.05426539268
586	0.05417997797
587	0.05405040065
588	0.053959926
589	0.05391679602
590	0.05383291374
591	0.05374031263
592	0.05367255032
593	0.05358954997
594	0.05354767404
595	0.05349314174
596	0.05340785517
597	0.05334429883
598	0.05323967535
599	0.05312637152
600	0.05298069909
601	0.05285229611
602	0.05281800199
603	0.05276748087
604	0.05269217699
605	0.0525877419
606	0.0525033212
607	0.05244138992
608	0.05236688502
609	0.05227755768
610	0.0522011169
611	0.05214030058
612	0.05211143457
613	0.05207755792
614	0.05202811229
615	0.05199556158
616	0.05196440417
617	0.0518454053
618	0.0517837982
619	0.0516872849
620	0.05159747786
621	0.05152194077
622	0.05146252484
623	0.05134804635
624	0.05128570356
625	0.05118763921
626	0.0511274838
627	0.0510387861
628	0.05097837203
629	0.05090965664
630	0.05086378765
631	0.05076296636
632	0.05065963313
633	0.05062910192
634	0.05057939844
635	0.05047165972
636	0.05042863786
637	0.05040670694
638	0.05028389297
639	0.05026255883
640	0.05019082137
641	0.05012207654
642	0.05003375878
643	0.04995578084
644	0.04989310074
645	0.04983963313
646	0.04981329742
647	0.04973892558
648	0.04961423615
649	0.04956509199
650	0.04947024943
651	0.04938195975
652	0.04934221211
653	0.04926019883
654	0.04923903179
655	0.04921937848
656	0.04918265175
657	0.04909029695
658	0.04904919727
659	0.0489636373
660	0.04891928018
661	0.04877133129
662	0.04872558154
663	0.04867030899
664	0.04861296321
665	0.04853197035
666	0.04845661212
667	0.04836992737
668	0.0483077852
669	0.0482491521
670	0.04816337661
671	0.04806079658
672	0.04803267918
673	0.04792199777
674	0.04789409928
675	0.04787621988
676	0.04779681697
677	0.04769594108
678	0.0476481996
679	0.04760817505
680	0.04756701588
681	0.04752994839
682	0.04750365415
683	0.0474513714
684	0.04740907957
685	0.04735380682
686	0.04731509371
687	0.04720971626
688	0.04713858984
689	0.04706182403
690	0.04701252505
691	0.04695625012
692	0.04692008456
693	0.04688706988
694	0.04680815642
695	0.04671661144
696	0.04662048437
697	0.04650605219
698	0.0464093698
699	0.04637285278
700	0.04630488236
701	0.04626468255
702	0.04623415464
703	0.04620116377
704	0.04617453159
705	0.04610270632
706	0.04605711436
707	0.04593763287
708	0.04587839171
709	0.04578688038
710	0.0457166669
711	0.04564070045
712	0.04557743437
713	0.04547588052
714	0.04538245105
715	0.04530806862
716	0.04528175319
717	0.04521841134
718	0.04513435177
719	0.04506953103
720	0.0450197848
721	0.04494897926
722	0.04484852841
723	0.04482434684
724	0.04476102453
725	0.04469692578
726	0.04465910602
727	0.04460131383
728	0.04453497114
729	0.04447763682
730	0.04443147966
731	0.04436315736
732	0.04428537079
733	0.04420913754
734	0.04415548974
735	0.04409451872
736	0.04405055769
737	0.0439989802
738	0.04394184395
739	0.04389080258
740	0.04381889508
741	0.04378207935
742	0.04373441659
743	0.04365006283
744	0.04362683893
745	0.04357046952
746	0.04354308327
747	0.04352227766
748	0.04346053667
749	0.04337583288
750	0.04327299523
751	0.04322049714
752	0.04318261361
753	0.04306119655
754	0.04303293727
755	0.04294190671
756	0.0429096914
757	0.04285278418
758	0.04277769377
759	0.04271335401
760	0.04265355426
761	0.04259290423
762	0.04256257833
763	0.04252463562
764	0.04248264184
765	0.04246084336
766	0.04237596102
767	0.04232306961
768	0.04225284795
769	0.042231902
770	0.04219537905
771	0.04213139488
772	0.04211465637
773	0.04204233344
774	0.04198868572
775	0.04190625238
776	0.04188154859
777	0.04183100634
778	0.04175162073
779	0.04167008802
780	0.04160405811
781	0.04155642451
782	0.04148903587
783	0.04146922161
784	0.04143548093
785	0.04138023823
786	0.04132436728
787	0.04124503664
788	0.0412070077
789	0.04111526861
790	0.04104196188
791	0.04096511583
792	0.04093986446
793	0.04089011071
794	0.04087157073
795	0.04082737714
796	0.04072780244
797	0.04066246652
798	0.04059460938
799	0.04055073362
800	0.04047194288
801	0.04041435122
802	0.0403914797
803	0.04030452448
804	0.04026631382
805	0.04020583612
806	0.04016665516
807	0.04012577144
808	0.04005244823
809	0.0400084205
810	0.0399630393
811	0.03990255595
812	0.0398706201
813	0.03983303629
814	0.0398084399
815	0.03977362177
816	0.03971107294
817	0.03958773785
818	0.03952294181
819	0.03950563856
820	0.03948577753
821	0.03942755961
822	0.0393884011
823	0.03933389442
824	0.03929614735
825	0.03923686528
826	0.03919212138
827	0.03913643749
828	0.03908370163
829	0.03905445097
830	0.03897938897
831	0.03895461315
832	0.03889564021
833	0.03885914025
834	0.0388195434
835	0.03879738574
836	0.03875974157
837	0.03871805879
838	0.03866253605
839	0.03861293145
840	0.03856818038
841	0.03848897328
842	0.03843234497
843	0.03837063944
844	0.03833773684
845	0.03825723688
846	0.03822154408
847	0.03817315605
848	0.03810418778
849	0.03808842456
850	0.03806420664
851	0.03802730503
852	0.03796494475
853	0.03786674342
854	0.03783101655
855	0.03778272052
856	0.03775061077
857	0.03773481374
858	0.03765906807
859	0.03761428676
860	0.0375812846
861	0.03751188544
862	0.03745460197
863	0.03739753107
864	0.03738336846
865	0.03731903727
866	0.03726133237
867	0.03723012154
868	0.03721366633
869	0.03717883998
870	0.03714788287
871	0.037126566
872	0.0370768879
873	0.03701698694
874	0.03698073611
875	0.03692900714
876	0.03687537334
877	0.03682324824
878	0.03680725787
879	0.03679220946
880	0.03676210654
881	0.03672949291
882	0.03667195138
883	0.03660905001
884	0.03654246109
885	0.03651547593
886	0.03645617159
887	0.03644092775
888	0.03641274525
889	0.03638443844
890	0.03632232692
891	0.03628615205
892	0.03624187287
893	0.03621263622
894	0.03616129771
895	0.03610517138
896	0.03606838482
897	0.03600923179
898	0.03597132982
899	0.03594762529
900	0.03589719055
901	0.03586555966
902	0.03582731796
903	0.03580616518
904	0.03577400753
905	0.03572122879
906	0.03568334602
907	0.0356583812
908	0.03559853072
909	0.03555439438
910	0.0355339498
911	0.03548601741
912	0.03546384526
913	0.03544011788
914	0.0354090305
915	0.03534708659
916	0.03528827102
917	0.03525883836
918	0.03519787991
919	0.03516273072
920	0.0351318759
921	0.0350466322
922	0.03501978492
923	0.03497492934
924	0.03495632879
925	0.03491102856
926	0.0348264563
927	0.03479516708
928	0.03474857527
929	0.03469658704
930	0.03466878815
931	0.03463033461
932	0.03460549978
933	0.03457529451
934	0.03455624711
935	0.03451635123
936	0.03450360051
937	0.03449400823
938	0.03444533855
939	0.0344073183
940	0.03437692269
941	0.03431595208
942	0.03427162814
943	0.03422620235
944	0.03420809658
945	0.03414272873
946	0.0340954461
947	0.03406979344
948	0.0340358999
949	0.03399462801
950	0.0339606083
951	0.03391569493
952	0.03389111497
953	0.0338685116
954	0.03384099847
955	0.03377803082
956	0.03371949304
957	0.03367645286
958	0.03363532197
959	0.0336030511
960	0.03356892683
961	0.03354546304
962	0.03350970977
963	0.03345951668
964	0.03342886809
965	0.03340179923
966	0.03336003472
967	0.03333646424
968	0.03331287236
969	0.0332963999
970	0.03323432581
971	0.03321581287
972	0.03320475357
973	0.03317933447
974	0.03316150996
975	0.0331171582
976	0.03308262994
977	0.03303898389
978	0.03298462297
979	0.03294743829
980	0.03293325437
981	0.03288064746
982	0.03286223539
983	0.03281742942
984	0.03278299284
985	0.03274982553
986	0.03271401025
987	0.03267090599
988	0.03265417728
989	0.03261401989
990	0.03259002832
991	0.03253696253
992	0.03251215857
993	0.03249173274
994	0.03244010663
995	0.03242974777
996	0.03236337693
997	0.03229308918
998	0.0322849692
999	0.03224662865
3294051947
999	0.03286931339
